INFO buildroot.py:348:  Mock Version: 1.4.8
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/dev/pts'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/dev/shm'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/sys'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/umount', '-n', '-l', '/home/stig/rpmbuild/mock/6/x86_64/proc'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:123:  touching file: /home/stig/rpmbuild/mock/6/x86_64/.initialized
DEBUG buildroot.py:367:  removing 3 rpm db files
DEBUG buildroot.py:372:  nuke_rpm_db: removing /home/stig/rpmbuild/mock/6/x86_64/var/lib/rpm/__db.001
DEBUG buildroot.py:372:  nuke_rpm_db: removing /home/stig/rpmbuild/mock/6/x86_64/var/lib/rpm/__db.002
DEBUG buildroot.py:372:  nuke_rpm_db: removing /home/stig/rpmbuild/mock/6/x86_64/var/lib/rpm/__db.003
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', '7b8bb53c08cc4aa0b53d24c490158b4c', '-D', '/home/stig/rpmbuild/mock/6/x86_64', '-a', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=en_US.UTF-8', '-u', 'mockbuild', '/bin/rpm', '-Uvh', '--nodeps', '/builddir/build/originals/cadence-1.0-0.git20170707.1.mga7.src.rpm'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:317:  Unsharing. Flags: 1073741824
DEBUG util.py:317:  Unsharing. Flags: 134217728
DEBUG util.py:479:  Updating / installing...
DEBUG util.py:479:  cadence-1.0-0.git20170707.1.mga7      warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:479:  warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:479:  warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:479:  ########################################
DEBUG util.py:479:  warning: user stig does not exist - using root
DEBUG util.py:479:  warning: group stig does not exist - using root
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', '299675b25525414599d59db45bae4462', '-D', '/home/stig/rpmbuild/mock/6/x86_64', '-a', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=en_US.UTF-8', '-u', 'mockbuild', '/bin/rpm', '-qpl', '/builddir/build/originals/cadence-1.0-0.git20170707.1.mga7.src.rpm'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:317:  Unsharing. Flags: 1073741824
DEBUG util.py:317:  Unsharing. Flags: 134217728
DEBUG util.py:479:  cadence-0.8.1-mga-fixDesktopFiles.patch
DEBUG util.py:479:  cadence-0.8.1-mga-systrayRemoveAppIndicator.patch
DEBUG util.py:479:  cadence-1.0-git20170707.tar.gz
DEBUG util.py:479:  cadence.spec
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:636:  child environment: None
DEBUG util.py:317:  Unsharing. Flags: 1073741824
DEBUG util.py:317:  Unsharing. Flags: 134217728
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/6/x86_64/proc
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'proc', 'proc', '/home/stig/rpmbuild/mock/6/x86_64/proc'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/6/x86_64/sys
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'sysfs', 'sysfs', '/home/stig/rpmbuild/mock/6/x86_64/sys'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/6/x86_64/dev/shm
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'tmpfs', 'tmpfs', '/home/stig/rpmbuild/mock/6/x86_64/dev/shm'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG util.py:110:  ensuring that dir exists: /home/stig/rpmbuild/mock/6/x86_64/dev/pts
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/bin/mount', '-n', '-t', 'devpts', '-o', 'gid=5,mode=0620,ptmxmode=0666,newinstance', 'devpts', '/home/stig/rpmbuild/mock/6/x86_64/dev/pts'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'en_US.UTF-8'} and shell False
DEBUG util.py:617:  Child return code was: 0
DEBUG package_manager.py:111:  ['/usr/bin/dnf', 'builddep', '--installroot', '/home/stig/rpmbuild/mock/6/x86_64/', '--releasever', '6', '/home/stig/rpmbuild/mock/6/x86_64//builddir/build/SRPMS/cadence-1.0-0.git20170707.1.mga6.src.rpm']
DEBUG util.py:636:  child environment: None
DEBUG util.py:562:  Executing command: ['/usr/bin/dnf', 'builddep', '--installroot', '/home/stig/rpmbuild/mock/6/x86_64/', '--releasever', '6', '/home/stig/rpmbuild/mock/6/x86_64//builddir/build/SRPMS/cadence-1.0-0.git20170707.1.mga6.src.rpm'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'en_US.UTF-8', 'LC_MESSAGES': 'C'} and shell False
DEBUG util.py:479:  Last metadata expiration check: 0:00:00 ago on Wed 24 Jan 2018 06:27:46 PM CET.
DEBUG util.py:479:  Dependencies resolved.
DEBUG util.py:479:  ====================================================================================================
DEBUG util.py:479:   Package                                 Arch          Version                 Repository      Size
DEBUG util.py:479:  ====================================================================================================
DEBUG util.py:479:  Installing:
DEBUG util.py:479:   lib64jack-devel                         x86_64        1.9.10-6.mga6           mageia         1.5 M
DEBUG util.py:479:   lib64python3-devel                      x86_64        3.5.3-1.1.mga6          updates        154 k
DEBUG util.py:479:   python3-qt4-devel                       x86_64        4.11.4-10.mga6          mageia          87 k
DEBUG util.py:479:   python3-sip-devel                       x86_64        1:4.18.1-1.mga6         mageia         160 k
DEBUG util.py:479:   qt4-common                              x86_64        4:4.8.7-15.mga6         mageia         690 k
DEBUG util.py:479:  Installing dependencies:
DEBUG util.py:479:   fontconfig                              x86_64        2.12.1-2.mga6           mageia         106 k
DEBUG util.py:479:   glib-gettextize                         x86_64        2.52.2-2.mga6           mageia          22 k
DEBUG util.py:479:   glib2.0-common                          x86_64        2.52.2-2.mga6           mageia         1.1 M
DEBUG util.py:479:   gstreamer1.0-tools                      x86_64        1.10.4-1.mga6           mageia         290 k
DEBUG util.py:479:   jackit                                  x86_64        1.9.10-6.mga6           mageia         341 k
DEBUG util.py:479:   lib64alsa2                              x86_64        2:1.1.4.1-1.mga6        mageia         392 k
DEBUG util.py:479:   lib64blkid-devel                        x86_64        2.28.2-2.mga6           mageia          16 k
DEBUG util.py:479:   lib64bsd-devel                          x86_64        0.8.3-1.mga6            mageia         140 k
DEBUG util.py:479:   lib64bsd0                               x86_64        0.8.3-1.mga6            mageia          42 k
DEBUG util.py:479:   lib64bzip2-devel                        x86_64        1.0.6-10.mga6           mageia         109 k
DEBUG util.py:479:   lib64config9                            x86_64        1.5-1.mga6              mageia          44 k
DEBUG util.py:479:   lib64dbus-devel                         x86_64        1.10.16-1.mga6          mageia          31 k
DEBUG util.py:479:   lib64dri-drivers                        x86_64        17.1.5-1.mga6           updates        5.2 M
DEBUG util.py:479:   lib64drm-devel                          x86_64        2.4.81-1.mga6           mageia         119 k
DEBUG util.py:479:   lib64drm2                               x86_64        2.4.81-1.mga6           mageia          36 k
DEBUG util.py:479:   lib64drm_amdgpu1                        x86_64        2.4.81-1.mga6           mageia          25 k
DEBUG util.py:479:   lib64drm_intel1                         x86_64        2.4.81-1.mga6           mageia          67 k
DEBUG util.py:479:   lib64drm_nouveau2                       x86_64        2.4.81-1.mga6           mageia          24 k
DEBUG util.py:479:   lib64drm_radeon1                        x86_64        2.4.81-1.mga6           mageia          29 k
DEBUG util.py:479:   lib64expat-devel                        x86_64        2.2.1-1.mga6            mageia          40 k
DEBUG util.py:479:   lib64ffado2                             x86_64        2.3.0-1.mga6            mageia         642 k
DEBUG util.py:479:   lib64ffi-devel                          x86_64        3.2.1-5.mga6            mageia          24 k
DEBUG util.py:479:   lib64flac8                              x86_64        1.3.2-1.mga6            mageia         211 k
DEBUG util.py:479:   lib64fontconfig-devel                   x86_64        2.12.1-2.mga6           mageia         198 k
DEBUG util.py:479:   lib64fontconfig1                        x86_64        2.12.1-2.mga6           mageia         116 k
DEBUG util.py:479:   lib64freetype6                          x86_64        2.7.1-2.mga6            mageia         289 k
DEBUG util.py:479:   lib64freetype6-devel                    x86_64        2.7.1-2.mga6            mageia         2.3 M
DEBUG util.py:479:   lib64gcrypt-devel                       x86_64        1.7.8-1.1.mga6          updates        206 k
DEBUG util.py:479:   lib64glapi0                             x86_64        17.1.5-1.mga6           updates         48 k
DEBUG util.py:479:   lib64glapi0-devel                       x86_64        17.1.5-1.mga6           updates         22 k
DEBUG util.py:479:   lib64glib2.0-devel                      x86_64        2.52.2-2.mga6           mageia         1.9 M
DEBUG util.py:479:   lib64glibmm2.4_1                        x86_64        2.50.1-1.mga6           mageia         483 k
DEBUG util.py:479:   lib64gpg-error-devel                    x86_64        1.24-1.mga6             mageia          66 k
DEBUG util.py:479:   lib64gstreamer-plugins-base1.0_0        x86_64        1.10.4-1.mga6           mageia         609 k
DEBUG util.py:479:   lib64gstreamer1.0_0                     x86_64        1.10.4-1.mga6           mageia         781 k
DEBUG util.py:479:   lib64ice-devel                          x86_64        1.0.9-5.mga6            mageia          45 k
DEBUG util.py:479:   lib64ice6                               x86_64        1.0.9-5.mga6            mageia          46 k
DEBUG util.py:479:   lib64iec61883_0                         x86_64        1.2.0-13.mga6           mageia          36 k
DEBUG util.py:479:   lib64jack0                              x86_64        1.9.10-6.mga6           mageia         295 k
DEBUG util.py:479:   lib64jbig1                              x86_64        2.1-4.mga6              mageia          46 k
DEBUG util.py:479:   lib64jpeg-devel                         x86_64        1:1.5.1-1.1.mga6        updates         44 k
DEBUG util.py:479:   lib64jpeg8                              x86_64        1:1.5.1-1.1.mga6        updates        187 k
DEBUG util.py:479:   lib64kms1                               x86_64        2.4.81-1.mga6           mageia          16 k
DEBUG util.py:479:   lib64lcms2_2                            x86_64        2.8-2.mga6              mageia         142 k
DEBUG util.py:479:   lib64llvm3.9                            x86_64        3.9.1-6.mga6            mageia         9.5 M
DEBUG util.py:479:   lib64lzma-devel                         x86_64        5.2.3-1.mga6            mageia         383 k
DEBUG util.py:479:   lib64mesagl1                            x86_64        17.1.5-1.mga6           updates        154 k
DEBUG util.py:479:   lib64mesagl1-devel                      x86_64        17.1.5-1.mga6           updates        149 k
DEBUG util.py:479:   lib64mesaglu1                           x86_64        9.0.0-6.mga6            mageia         189 k
DEBUG util.py:479:   lib64mesaglu1-devel                     x86_64        9.0.0-6.mga6            mageia          12 k
DEBUG util.py:479:   lib64mng2                               x86_64        2.0.3-1.mga6            mageia         153 k
DEBUG util.py:479:   lib64mount-devel                        x86_64        2.28.2-2.mga6           mageia          17 k
DEBUG util.py:479:   lib64ogg0                               x86_64        1.3.2-4.mga6            mageia          22 k
DEBUG util.py:479:   lib64openssl-devel                      x86_64        1.0.2n-1.mga6           updates        1.4 M
DEBUG util.py:479:   lib64orc0.4_0                           x86_64        0.4.26-1.mga6           mageia         149 k
DEBUG util.py:479:   lib64pciaccess-devel                    x86_64        0.13.5-1.mga6           mageia          11 k
DEBUG util.py:479:   lib64pciaccess0                         x86_64        0.13.5-1.mga6           mageia          22 k
DEBUG util.py:479:   lib64pcre-devel                         x86_64        8.41-1.mga6             updates        440 k
DEBUG util.py:479:   lib64png-devel                          x86_64        2:1.6.34-1.mga6         updates        283 k
DEBUG util.py:479:   lib64png16_16                           x86_64        2:1.6.34-1.mga6         updates        174 k
DEBUG util.py:479:   lib64proj9                              x86_64        4.9.2-1.mga6            mageia         139 k
DEBUG util.py:479:   lib64python3.5                          x86_64        3.5.3-1.1.mga6          updates        843 k
DEBUG util.py:479:   lib64python3.5-stdlib                   x86_64        3.5.3-1.1.mga6          updates        5.5 M
DEBUG util.py:479:   lib64qt3support4                        x86_64        4:4.8.7-15.mga6         mageia         937 k
DEBUG util.py:479:   lib64qt4-devel                          x86_64        4:4.8.7-15.mga6         mageia         6.7 M
DEBUG util.py:479:   lib64qtclucene4                         x86_64        4:4.8.7-15.mga6         mageia         299 k
DEBUG util.py:479:   lib64qtcore4                            x86_64        4:4.8.7-15.mga6         mageia         1.2 M
DEBUG util.py:479:   lib64qtdbus4                            x86_64        4:4.8.7-15.mga6         mageia         189 k
DEBUG util.py:479:   lib64qtdeclarative4                     x86_64        4:4.8.7-15.mga6         mageia         1.1 M
DEBUG util.py:479:   lib64qtdesigner4                        x86_64        4:4.8.7-15.mga6         mageia         3.5 M
